country,energy,year,production
Greenland,Natural gas (quad Btu),2020,0
Grenada,Natural gas (quad Btu),2020,0
Guam,Natural gas (quad Btu),2020,0
Guinea,Natural gas (quad Btu),2020,0
Guinea-Bissau,Natural gas (quad Btu),2020,0
Guyana,Natural gas (quad Btu),2020,0
Haiti,Natural gas (quad Btu),2020,0
Honduras,Natural gas (quad Btu),2020,0
Hong Kong,Natural gas (quad Btu),2020,0
Iceland,Natural gas (quad Btu),2020,0
Jamaica,Natural gas (quad Btu),2020,0
Kenya,Natural gas (quad Btu),2020,0
Kiribati,Natural gas (quad Btu),2020,0
Kosovo,Natural gas (quad Btu),2020,0
Laos,Natural gas (quad Btu),2020,0
Latvia,Natural gas (quad Btu),2020,0
Lebanon,Natural gas (quad Btu),2020,0
Lesotho,Natural gas (quad Btu),2020,0
Liberia,Natural gas (quad Btu),2020,0
Lithuania,Natural gas (quad Btu),2020,0
Luxembourg,Natural gas (quad Btu),2020,0
Macau,Natural gas (quad Btu),2020,0
Madagascar,Natural gas (quad Btu),2020,0
Malawi,Natural gas (quad Btu),2020,0
Maldives,Natural gas (quad Btu),2020,0
Mali,Natural gas (quad Btu),2020,0
Malta,Natural gas (quad Btu),2020,0
Mauritania,Natural gas (quad Btu),2020,0
Mauritius,Natural gas (quad Btu),2020,0
Micronesia,Natural gas (quad Btu),2020,0
Mongolia,Natural gas (quad Btu),2020,0
Montenegro,Natural gas (quad Btu),2020,0
Montserrat,Natural gas (quad Btu),2020,0
Namibia,Natural gas (quad Btu),2020,0
Nauru,Natural gas (quad Btu),2020,0
Nepal,Natural gas (quad Btu),2020,0
Netherlands Antilles,Natural gas (quad Btu),2020,0
New Caledonia,Natural gas (quad Btu),2020,0
Nicaragua,Natural gas (quad Btu),2020,0
Niue,Natural gas (quad Btu),2020,0
North Korea,Natural gas (quad Btu),2020,0
North Macedonia,Natural gas (quad Btu),2020,0
Northern Mariana Islands,Natural gas (quad Btu),2020,0
Palestinian Territories,Natural gas (quad Btu),2020,0
Panama,Natural gas (quad Btu),2020,0
Paraguay,Natural gas (quad Btu),2020,0
Portugal,Natural gas (quad Btu),2020,0
Puerto Rico,Natural gas (quad Btu),2020,0
Saint Helena,Natural gas (quad Btu),2020,0
Saint Kitts and Nevis,Natural gas (quad Btu),2020,0
Saint Lucia,Natural gas (quad Btu),2020,0
Saint Pierre and Miquelon,Natural gas (quad Btu),2020,0
Saint Vincent/Grenadines,Natural gas (quad Btu),2020,0
Samoa,Natural gas (quad Btu),2020,0
Sao Tome and Principe,Natural gas (quad Btu),2020,0
Seychelles,Natural gas (quad Btu),2020,0
Sierra Leone,Natural gas (quad Btu),2020,0
Singapore,Natural gas (quad Btu),2020,0
Solomon Islands,Natural gas (quad Btu),2020,0
Somalia,Natural gas (quad Btu),2020,0
South Sudan,Natural gas (quad Btu),2020,0
Sri Lanka,Natural gas (quad Btu),2020,0
Sudan,Natural gas (quad Btu),2020,0
Sweden,Natural gas (quad Btu),2020,0
Switzerland,Natural gas (quad Btu),2020,0
The Bahamas,Natural gas (quad Btu),2020,0
Togo,Natural gas (quad Btu),2020,0
Tonga,Natural gas (quad Btu),2020,0
Turks and Caicos Islands,Natural gas (quad Btu),2020,0
Tuvalu,Natural gas (quad Btu),2020,0
U.S. Pacific Islands,Natural gas (quad Btu),2020,0
U.S. Territories,Natural gas (quad Btu),2020,0
U.S. Virgin Islands,Natural gas (quad Btu),2020,0
Uganda,Natural gas (quad Btu),2020,0
Uruguay,Natural gas (quad Btu),2020,0
Vanuatu,Natural gas (quad Btu),2020,0
Wake Island,Natural gas (quad Btu),2020,0
Western Sahara,Natural gas (quad Btu),2020,0
Zambia,Natural gas (quad Btu),2020,0
Zimbabwe,Natural gas (quad Btu),2020,0
American Samoa,Natural gas (quad Btu),2023,0
Antarctica,Natural gas (quad Btu),2023,0
Antigua and Barbuda,Natural gas (quad Btu),2023,0
Armenia,Natural gas (quad Btu),2023,0
Aruba,Natural gas (quad Btu),2023,0
Belize,Natural gas (quad Btu),2023,0
Benin,Natural gas (quad Btu),2023,0
Bermuda,Natural gas (quad Btu),2023,0
Bhutan,Natural gas (quad Btu),2023,0
Bosnia and Herzegovina,Natural gas (quad Btu),2023,0
Botswana,Natural gas (quad Btu),2023,0
British Virgin Islands,Natural gas (quad Btu),2023,0
Burkina Faso,Natural gas (quad Btu),2023,0
Burundi,Natural gas (quad Btu),2023,0
Cabo Verde,Natural gas (quad Btu),2023,0
Cambodia,Natural gas (quad Btu),2023,0
Cayman Islands,Natural gas (quad Btu),2023,0
Central African Republic,Natural gas (quad Btu),2023,0
Chad,Natural gas (quad Btu),2023,0
Comoros,Natural gas (quad Btu),2023,0
Congo-Kinshasa,Natural gas (quad Btu),2023,0
Cook Islands,Natural gas (quad Btu),2023,0
Costa Rica,Natural gas (quad Btu),2023,0
Cyprus,Natural gas (quad Btu),2023,0
Djibouti,Natural gas (quad Btu),2023,0
Dominica,Natural gas (quad Btu),2023,0
Dominican Republic,Natural gas (quad Btu),2023,0
El Salvador,Natural gas (quad Btu),2023,0
Eritrea,Natural gas (quad Btu),2023,0
Estonia,Natural gas (quad Btu),2023,0
Eswatini,Natural gas (quad Btu),2023,0
Ethiopia,Natural gas (quad Btu),2023,0
Falkland Islands,Natural gas (quad Btu),2023,0
Faroe Islands,Natural gas (quad Btu),2023,0
Fiji,Natural gas (quad Btu),2023,0
Finland,Natural gas (quad Btu),2023,0
French Polynesia,Natural gas (quad Btu),2023,0
"Gambia, The",Natural gas (quad Btu),2023,0
Gibraltar,Natural gas (quad Btu),2023,0
Greenland,Natural gas (quad Btu),2023,0
Grenada,Natural gas (quad Btu),2023,0
Guam,Natural gas (quad Btu),2023,0
Guinea,Natural gas (quad Btu),2023,0
Guinea-Bissau,Natural gas (quad Btu),2023,0
Guyana,Natural gas (quad Btu),2023,0
Haiti,Natural gas (quad Btu),2023,0
Honduras,Natural gas (quad Btu),2023,0
Hong Kong,Natural gas (quad Btu),2023,0
Iceland,Natural gas (quad Btu),2023,0
Jamaica,Natural gas (quad Btu),2023,0
Kenya,Natural gas (quad Btu),2023,0
Kiribati,Natural gas (quad Btu),2023,0
Kosovo,Natural gas (quad Btu),2023,0
Laos,Natural gas (quad Btu),2023,0
Latvia,Natural gas (quad Btu),2023,0
Lebanon,Natural gas (quad Btu),2023,0
Lesotho,Natural gas (quad Btu),2023,0
Liberia,Natural gas (quad Btu),2023,0
Lithuania,Natural gas (quad Btu),2023,0
Luxembourg,Natural gas (quad Btu),2023,0
Macau,Natural gas (quad Btu),2023,0
Madagascar,Natural gas (quad Btu),2023,0
Malawi,Natural gas (quad Btu),2023,0
Maldives,Natural gas (quad Btu),2023,0
Mali,Natural gas (quad Btu),2023,0
Malta,Natural gas (quad Btu),2023,0
Mauritania,Natural gas (quad Btu),2023,0
Mauritius,Natural gas (quad Btu),2023,0
Micronesia,Natural gas (quad Btu),2023,0
Moldova,Natural gas (quad Btu),2023,0
Mongolia,Natural gas (quad Btu),2023,0
Montenegro,Natural gas (quad Btu),2023,0
Montserrat,Natural gas (quad Btu),2023,0
Namibia,Natural gas (quad Btu),2023,0
Nauru,Natural gas (quad Btu),2023,0
Nepal,Natural gas (quad Btu),2023,0
Netherlands Antilles,Natural gas (quad Btu),2023,0
New Caledonia,Natural gas (quad Btu),2023,0
Nicaragua,Natural gas (quad Btu),2023,0
Niue,Natural gas (quad Btu),2023,0
North Korea,Natural gas (quad Btu),2023,0
North Macedonia,Natural gas (quad Btu),2023,0
Northern Mariana Islands,Natural gas (quad Btu),2023,0
Palestinian Territories,Natural gas (quad Btu),2023,0
Panama,Natural gas (quad Btu),2023,0
Paraguay,Natural gas (quad Btu),2023,0
Portugal,Natural gas (quad Btu),2023,0
Puerto Rico,Natural gas (quad Btu),2023,0
Saint Helena,Natural gas (quad Btu),2023,0
Saint Kitts and Nevis,Natural gas (quad Btu),2023,0
Saint Lucia,Natural gas (quad Btu),2023,0
Saint Pierre and Miquelon,Natural gas (quad Btu),2023,0
Saint Vincent/Grenadines,Natural gas (quad Btu),2023,0
Samoa,Natural gas (quad Btu),2023,0
Sao Tome and Principe,Natural gas (quad Btu),2023,0
Seychelles,Natural gas (quad Btu),2023,0
Sierra Leone,Natural gas (quad Btu),2023,0
Singapore,Natural gas (quad Btu),2023,0
Solomon Islands,Natural gas (quad Btu),2023,0
Somalia,Natural gas (quad Btu),2023,0
South Korea,Natural gas (quad Btu),2023,0
South Sudan,Natural gas (quad Btu),2023,0
Sri Lanka,Natural gas (quad Btu),2023,0
Sudan,Natural gas (quad Btu),2023,0
Sweden,Natural gas (quad Btu),2023,0
Switzerland,Natural gas (quad Btu),2023,0
The Bahamas,Natural gas (quad Btu),2023,0
Togo,Natural gas (quad Btu),2023,0
Tonga,Natural gas (quad Btu),2023,0
Turks and Caicos Islands,Natural gas (quad Btu),2023,0
Tuvalu,Natural gas (quad Btu),2023,0
U.S. Pacific Islands,Natural gas (quad Btu),2023,0
U.S. Virgin Islands,Natural gas (quad Btu),2023,0
Uganda,Natural gas (quad Btu),2023,0
Uruguay,Natural gas (quad Btu),2023,0
Vanuatu,Natural gas (quad Btu),2023,0
Wake Island,Natural gas (quad Btu),2023,0
Western Sahara,Natural gas (quad Btu),2023,0
Zambia,Natural gas (quad Btu),2023,0
Zimbabwe,Natural gas (quad Btu),2023,0
American Samoa,Natural gas (quad Btu),2022,0
Antarctica,Natural gas (quad Btu),2022,0
Antigua and Barbuda,Natural gas (quad Btu),2022,0
Armenia,Natural gas (quad Btu),2022,0
Aruba,Natural gas (quad Btu),2022,0
Belize,Natural gas (quad Btu),2022,0
Benin,Natural gas (quad Btu),2022,0
Bermuda,Natural gas (quad Btu),2022,0
Bhutan,Natural gas (quad Btu),2022,0
Bosnia and Herzegovina,Natural gas (quad Btu),2022,0
Botswana,Natural gas (quad Btu),2022,0
British Virgin Islands,Natural gas (quad Btu),2022,0
Burkina Faso,Natural gas (quad Btu),2022,0
Burundi,Natural gas (quad Btu),2022,0
Cabo Verde,Natural gas (quad Btu),2022,0
Cambodia,Natural gas (quad Btu),2022,0
Cayman Islands,Natural gas (quad Btu),2022,0
Central African Republic,Natural gas (quad Btu),2022,0
Chad,Natural gas (quad Btu),2022,0
Comoros,Natural gas (quad Btu),2022,0
Congo-Kinshasa,Natural gas (quad Btu),2022,0
Cook Islands,Natural gas (quad Btu),2022,0
Costa Rica,Natural gas (quad Btu),2022,0
Cyprus,Natural gas (quad Btu),2022,0
Djibouti,Natural gas (quad Btu),2022,0
Dominica,Natural gas (quad Btu),2022,0
Dominican Republic,Natural gas (quad Btu),2022,0
El Salvador,Natural gas (quad Btu),2022,0
Eritrea,Natural gas (quad Btu),2022,0
Estonia,Natural gas (quad Btu),2022,0
Eswatini,Natural gas (quad Btu),2022,0
Ethiopia,Natural gas (quad Btu),2022,0
Falkland Islands,Natural gas (quad Btu),2022,0
Faroe Islands,Natural gas (quad Btu),2022,0
Fiji,Natural gas (quad Btu),2022,0
Finland,Natural gas (quad Btu),2022,0
French Polynesia,Natural gas (quad Btu),2022,0
"Gambia, The",Natural gas (quad Btu),2022,0
Gibraltar,Natural gas (quad Btu),2022,0
Greece,Natural gas (quad Btu),2022,0
Greenland,Natural gas (quad Btu),2022,0
Grenada,Natural gas (quad Btu),2022,0
Guam,Natural gas (quad Btu),2022,0
Guinea,Natural gas (quad Btu),2022,0
Guinea-Bissau,Natural gas (quad Btu),2022,0
Guyana,Natural gas (quad Btu),2022,0
Haiti,Natural gas (quad Btu),2022,0
Honduras,Natural gas (quad Btu),2022,0
Hong Kong,Natural gas (quad Btu),2022,0
Iceland,Natural gas (quad Btu),2022,0
Jamaica,Natural gas (quad Btu),2022,0
Kenya,Natural gas (quad Btu),2022,0
Kiribati,Natural gas (quad Btu),2022,0
Kosovo,Natural gas (quad Btu),2022,0
Laos,Natural gas (quad Btu),2022,0
Latvia,Natural gas (quad Btu),2022,0
Lebanon,Natural gas (quad Btu),2022,0
Lesotho,Natural gas (quad Btu),2022,0
Liberia,Natural gas (quad Btu),2022,0
Lithuania,Natural gas (quad Btu),2022,0
Luxembourg,Natural gas (quad Btu),2022,0
Macau,Natural gas (quad Btu),2022,0
Madagascar,Natural gas (quad Btu),2022,0
Malawi,Natural gas (quad Btu),2022,0
Maldives,Natural gas (quad Btu),2022,0
Mali,Natural gas (quad Btu),2022,0
Malta,Natural gas (quad Btu),2022,0
Mauritania,Natural gas (quad Btu),2022,0
Mauritius,Natural gas (quad Btu),2022,0
Micronesia,Natural gas (quad Btu),2022,0
Moldova,Natural gas (quad Btu),2022,0
Mongolia,Natural gas (quad Btu),2022,0
Montenegro,Natural gas (quad Btu),2022,0
Montserrat,Natural gas (quad Btu),2022,0
Namibia,Natural gas (quad Btu),2022,0
Nauru,Natural gas (quad Btu),2022,0
Nepal,Natural gas (quad Btu),2022,0
Netherlands Antilles,Natural gas (quad Btu),2022,0
New Caledonia,Natural gas (quad Btu),2022,0
Nicaragua,Natural gas (quad Btu),2022,0
Niue,Natural gas (quad Btu),2022,0
North Korea,Natural gas (quad Btu),2022,0
North Macedonia,Natural gas (quad Btu),2022,0
Northern Mariana Islands,Natural gas (quad Btu),2022,0
Palestinian Territories,Natural gas (quad Btu),2022,0
Panama,Natural gas (quad Btu),2022,0
Paraguay,Natural gas (quad Btu),2022,0
Portugal,Natural gas (quad Btu),2022,0
Puerto Rico,Natural gas (quad Btu),2022,0
Saint Helena,Natural gas (quad Btu),2022,0
Saint Kitts and Nevis,Natural gas (quad Btu),2022,0
Saint Lucia,Natural gas (quad Btu),2022,0
Saint Pierre and Miquelon,Natural gas (quad Btu),2022,0
Saint Vincent/Grenadines,Natural gas (quad Btu),2022,0
Samoa,Natural gas (quad Btu),2022,0
Sao Tome and Principe,Natural gas (quad Btu),2022,0
Seychelles,Natural gas (quad Btu),2022,0
Sierra Leone,Natural gas (quad Btu),2022,0
Singapore,Natural gas (quad Btu),2022,0
Solomon Islands,Natural gas (quad Btu),2022,0
Somalia,Natural gas (quad Btu),2022,0
South Korea,Natural gas (quad Btu),2022,0
South Sudan,Natural gas (quad Btu),2022,0
Sri Lanka,Natural gas (quad Btu),2022,0
Sudan,Natural gas (quad Btu),2022,0
Sweden,Natural gas (quad Btu),2022,0
Switzerland,Natural gas (quad Btu),2022,0
The Bahamas,Natural gas (quad Btu),2022,0
Togo,Natural gas (quad Btu),2022,0
Tonga,Natural gas (quad Btu),2022,0
Turks and Caicos Islands,Natural gas (quad Btu),2022,0
Tuvalu,Natural gas (quad Btu),2022,0
U.S. Pacific Islands,Natural gas (quad Btu),2022,0
U.S. Territories,Natural gas (quad Btu),2022,0
U.S. Virgin Islands,Natural gas (quad Btu),2022,0
Uganda,Natural gas (quad Btu),2022,0
Uruguay,Natural gas (quad Btu),2022,0
Vanuatu,Natural gas (quad Btu),2022,0
Wake Island,Natural gas (quad Btu),2022,0
Western Sahara,Natural gas (quad Btu),2022,0
Zambia,Natural gas (quad Btu),2022,0
Zimbabwe,Natural gas (quad Btu),2022,0
Antarctica,"Nuclear, renewables, and other (quad Btu)",2020,0
Antarctica,"Nuclear, renewables, and other (quad Btu)",2021,0
Antarctica,"Nuclear, renewables, and other (quad Btu)",2022,0
Antarctica,"Nuclear, renewables, and other (quad Btu)",2023,0
Comoros,"Nuclear, renewables, and other (quad Btu)",2020,0
Comoros,"Nuclear, renewables, and other (quad Btu)",2021,0
Comoros,"Nuclear, renewables, and other (quad Btu)",2022,0
Comoros,"Nuclear, renewables, and other (quad Btu)",2023,0
French Guiana,"Nuclear, renewables, and other (quad Btu)",2020,0
French Guiana,"Nuclear, renewables, and other (quad Btu)",2021,0
French Guiana,"Nuclear, renewables, and other (quad Btu)",2022,0
French Guiana,"Nuclear, renewables, and other (quad Btu)",2023,0
Gibraltar,"Nuclear, renewables, and other (quad Btu)",2020,0
Gibraltar,"Nuclear, renewables, and other (quad Btu)",2021,0
Gibraltar,"Nuclear, renewables, and other (quad Btu)",2022,0
Gibraltar,"Nuclear, renewables, and other (quad Btu)",2023,0
Guadeloupe,"Nuclear, renewables, and other (quad Btu)",2020,0
Guadeloupe,"Nuclear, renewables, and other (quad Btu)",2021,0
Guadeloupe,"Nuclear, renewables, and other (quad Btu)",2022,0
Guadeloupe,"Nuclear, renewables, and other (quad Btu)",2023,0
Martinique,"Nuclear, renewables, and other (quad Btu)",2020,0
Martinique,"Nuclear, renewables, and other (quad Btu)",2021,0
Martinique,"Nuclear, renewables, and other (quad Btu)",2022,0
Martinique,"Nuclear, renewables, and other (quad Btu)",2023,0
Micronesia,"Nuclear, renewables, and other (quad Btu)",2020,0
Micronesia,"Nuclear, renewables, and other (quad Btu)",2021,0
Micronesia,"Nuclear, renewables, and other (quad Btu)",2022,0
Micronesia,"Nuclear, renewables, and other (quad Btu)",2023,0
Montserrat,"Nuclear, renewables, and other (quad Btu)",2020,0
Niue,"Nuclear, renewables, and other (quad Btu)",2020,0
Niue,"Nuclear, renewables, and other (quad Btu)",2021,0
Niue,"Nuclear, renewables, and other (quad Btu)",2022,0
Niue,"Nuclear, renewables, and other (quad Btu)",2023,0
Northern Mariana Islands,"Nuclear, renewables, and other (quad Btu)",2020,0
Northern Mariana Islands,"Nuclear, renewables, and other (quad Btu)",2021,0
Northern Mariana Islands,"Nuclear, renewables, and other (quad Btu)",2022,0
Northern Mariana Islands,"Nuclear, renewables, and other (quad Btu)",2023,0
Reunion,"Nuclear, renewables, and other (quad Btu)",2020,0
Reunion,"Nuclear, renewables, and other (quad Btu)",2021,0
Reunion,"Nuclear, renewables, and other (quad Btu)",2022,0
Reunion,"Nuclear, renewables, and other (quad Btu)",2023,0
Saint Helena,"Nuclear, renewables, and other (quad Btu)",2020,0
Saint Helena,"Nuclear, renewables, and other (quad Btu)",2021,0
Saint Helena,"Nuclear, renewables, and other (quad Btu)",2022,0
Saint Helena,"Nuclear, renewables, and other (quad Btu)",2023,0
Saint Pierre and Miquelon,"Nuclear, renewables, and other (quad Btu)",2020,0
Saint Pierre and Miquelon,"Nuclear, renewables, and other (quad Btu)",2021,0
Saint Pierre and Miquelon,"Nuclear, renewables, and other (quad Btu)",2022,0
Saint Pierre and Miquelon,"Nuclear, renewables, and other (quad Btu)",2023,0
Tuvalu,"Nuclear, renewables, and other (quad Btu)",2020,0
Tuvalu,"Nuclear, renewables, and other (quad Btu)",2021,0
Tuvalu,"Nuclear, renewables, and other (quad Btu)",2022,0
Tuvalu,"Nuclear, renewables, and other (quad Btu)",2023,0
U.S. Pacific Islands,"Nuclear, renewables, and other (quad Btu)",2020,0
U.S. Pacific Islands,"Nuclear, renewables, and other (quad Btu)",2021,0
U.S. Pacific Islands,"Nuclear, renewables, and other (quad Btu)",2022,0
U.S. Pacific Islands,"Nuclear, renewables, and other (quad Btu)",2023,0
U.S. Territories,"Nuclear, renewables, and other (quad Btu)",2020,0
U.S. Territories,"Nuclear, renewables, and other (quad Btu)",2021,0
U.S. Territories,"Nuclear, renewables, and other (quad Btu)",2022,0
Wake Island,"Nuclear, renewables, and other (quad Btu)",2020,0
